Date,total,SP500,ACN,ADBE,AMZN,FICO,HD,KO,LOGI,MCD,MSFT,MTCH,NVDA,PAYC,SNPS,TTWO
2020-01-31,3373.3296881850833,3225.52001953125,39.32047187007123,302.2811431678676,344.75340531380965,342.30716673573477,123.75111166490396,27.57519195470826,267.98103387829804,347.1350687084146,106.89774140199228,274.68155030420286,321.0272342227582,381.3530704756455,241.47683093202662,252.7886675546498
2020-02-03,3419.8554998306904,3248.919921875,39.81674337153663,308.18660574028695,343.9776415696289,353.74914960987155,125.6174081426371,27.66018412658224,270.20269406040325,349.0981030800502,109.50378391289244,279.8235965953862,326.3227093796591,387.7177418670202,245.97863629974563,252.2005020749902
2020-02-04,3496.1342009334517,3297.590087890625,40.72306205905358,315.71048262446374,351.78158013152523,358.64071028596356,127.49456581800682,27.782949596391397,273.3850740162864,348.18958884969095,113.10827200032834,286.4428088234331,335.5558280195842,404.8220417896367,255.06410303765838,257.4331338814297
2020-02-05,3441.2178344218264,3334.68994140625,40.663663151185155,314.68606135843123,350.099634329792,349.4786138092296,129.18183465847707,27.787670583177345,275.18644363431537,347.7840003714837,112.97011988736885,268.97571102975394,340.484667698802,386.55507861701244,252.44488581107973,244.919449481718
2020-02-06,3436.0616307243963,3345.780029296875,41.03538874413612,316.3303003125569,351.8777020948584,351.95417197981357,129.57787928967534,27.853777006691672,275.0062929292928,345.3504695022404,115.31242006859708,275.6513236460161,345.22343539156714,348.4509258966473,253.36161308932952,259.07593077297423
2020-02-07,3399.96696270683,3327.7099609375,40.5410322990132,315.15093119231454,356.8635156498075,355.2549162072589,128.74238662849172,27.948211152137546,270.92322816439514,343.3063124839322,115.47568639213132,271.3888462295965,341.61165327794845,351.8310442002564,252.55946423138852,228.36973459815866
2020-02-10,3440.2184197139572,3352.090087890625,40.726895095488686,318.5168830276709,366.2395553199419,357.05840920704003,130.53815982675374,28.21263144254725,271.76385510328004,345.9020886465209,118.49617565999064,266.5174434679741,357.0635485794916,357.17688093684217,256.88119638524097,225.1246970151744
2020-02-11,3445.151197657017,3357.75,40.6483339291949,317.8970653395777,369.1383825506816,350.2782797184145,131.0969651338156,28.13708304546103,274.82616512963637,349.9904026831373,115.82106667453006,263.31494386041726,363.74399671201905,353.30536045923265,259.0093275548607,227.9438248660382
2020-02-12,3470.4522576891213,3379.449951171875,40.61959346530699,322.2099645138617,370.71735549936716,349.27445262781833,131.06983697477966,28.052090873587048,275.3665714339718,352.79709277604377,115.9906187371475,266.686584375795,370.0578093668633,355.22312383413924,261.1374587244805,231.2497044859597
2020-02-13,3468.7720423231326,3373.93994140625,40.69815170785064,322.6834250476986,368.978779866141,355.6717539398046,131.48758744454742,28.146526820248788,264.4984103824993,352.73218475664316,115.36265807166592,265.5702363071295,367.6680488256174,363.5295909979431,264.16593098448817,227.578757170855
2020-02-14,3525.305936597238,3380.159912109375,40.69240361507306,326.84137636777274,366.4043537862843,361.1928288995768,132.93614173086468,28.30706738920899,264.19818974794987,352.19680499479085,116.39251317977894,268.3216533226139,393.48004834623214,376.8822032196381,267.40724883408615,230.05310316336792
2020-02-18,3538.8521754539674,3370.2900390625,40.958742634184816,326.13546778136725,369.97419109584604,366.2715459791268,132.3447859443005,28.108751721097747,258.7340917398319,350.6717883559067,117.57307271517917,267.28424169471975,402.68600496585657,381.3530704756455,266.7033171875369,230.05310316336792
2020-02-19,3580.329570249316,3386.14990234375,41.37262285667146,329.94905550819226,372.47139277360026,367.31792395684573,132.18202526843692,28.22207521733501,258.4338711052825,349.82818214494813,117.60447266483712,266.3483025601532,427.30312421584836,388.9283601750981,270.0919608542226,230.2762009478443
2020-02-20,3519.844353913698,3373.22998046875,40.98556804173024,326.2301493796332,369.53313626321955,357.3986864965565,134.01577954501957,28.198466680973542,256.87268715703954,348.93588254186096,115.80850477828302,263.37134424863257,419.15625848389396,371.9678522687087,253.8690853341503,233.50095269399623
2020-02-21,3444.988189462388,3337.75,40.60043120688163,321.05642003598757,359.72798367830956,348.3471859802513,133.10432472719467,28.39205956108297,254.95124760948374,350.2175312407271,112.14749294869507,257.31592500385125,399.2914775775422,360.0535991571854,244.4562195652833,235.3262911699123
2020-02-24,3331.749975997022,3225.889892578125,39.157601444706074,307.67870359287434,344.8512452372547,342.58788836017527,130.0444554786966,27.69323643773147,242.46189055037107,346.40501439867285,107.31219774087076,249.8509479798748,371.0625762139317,354.5159421883189,238.90672231114385,229.22155406239958
2020-02-25,3248.7816193063986,3128.2099609375,37.76650744127888,299.4058595375092,338.5782186423773,332.0986922812819,128.7857900272788,27.301327889510794,235.13638795946073,344.10127481307455,105.54135364681075,240.17579580691714,355.81434426826706,346.29342381038157,232.71878820401298,225.06385497823715
2020-02-26,3253.6639723982034,3116.389892578125,37.49250234929693,302.4532986932385,339.75386902869855,332.08166154183556,127.64647357458566,27.197448168061293,235.55670142890318,340.8565669874167,106.86006529517047,235.90205036421946,363.41809390551157,349.9012829160843,232.52232880228453,222.02162934289697
2020-02-27,3116.6072635545743,2978.760009765625,35.72393466014119,290.5562563788338,323.399412531894,311.44354667356527,121.92277970878774,25.936733953957024,231.23345099421954,326.09313647861114,99.33081346655534,228.0311231101078,342.98305560270006,337.2438178519526,223.99346789383333,218.7157342494157
2020-02-28,3148.267753211752,2954.219970703125,34.60300978851071,297.09877058176096,323.30500852867266,319.8910530538667,118.18474787615132,25.256798380181046,233.9354825158968,315.01245628337097,101.73590396518013,229.97066979373434,366.7040146497247,338.7900484085383,225.79417505355397,217.98561433260903
2020-03-02,3261.9636023388607,3090.22998046875,36.31984464266822,310.14935737403977,335.35331420210883,329.27434145145827,124.74936500195115,26.40418909804805,241.20092723667756,328.6077899945272,108.50531917251803,236.9845792898446,375.3396724357874,349.94920139516285,231.8511695314591,227.27453151260903
2020-03-03,3178.4599053988954,3003.3701171875,34.91533647359325,299.8707293713925,327.63690780298623,316.9816264112907,123.6643048673298,26.470295521562377,238.49891862036648,323.6758202366399,103.30580562888409,229.09111598317682,361.0283748013676,338.37052395315567,229.3792531430232,225.5708925841272
2020-03-04,3325.619758414849,3130.1201171875,36.18763266128359,313.2226211721374,339.1085445486225,333.11103474160126,130.7931496206579,27.820722894326575,248.04608139338202,335.8597139652849,107.09869341426766,233.48890010017064,386.3108081595964,352.0228278535454,240.3473080220763,242.20171986789634
2020-03-05,3221.17300431357,3023.93994140625,34.98048347423926,302.186435298348,330.2182057232905,323.60863501385774,127.3914837806815,26.79137665948278,241.92148424603562,321.7452398747046,104.41102253256004,227.1741204163127,371.0761675833576,338.32260547407714,233.5045508740921,237.84119336253013
2020-03-06,3137.712654204826,2972.3701171875,34.25044645398511,289.9106140483723,326.2810392107817,304.493265559435,123.97354270095393,26.09255173491541,238.9192320898089,322.62130009536355,101.45960932118047,223.45291499480876,361.23203815724605,320.88265672396113,225.45041481368278,238.69302830033078
2020-03-09,2909.164196233913,2746.56005859375,31.445263152270265,263.2412983317118,309.0358203959655,268.70404930377396,114.18088160867786,24.487147846529272,224.9887839173463,303.1530531414166,94.58343236862169,213.39437877268452,333.2611241901156,288.6757324605095,209.0474660797439,230.96576466454607
2020-03-10,3066.044440030956,2882.22998046875,33.44759636021475,286.1314679351229,324.690040541313,286.3136781223024,122.44903453634724,25.337067764053213,235.7968870986892,324.24365400819244,101.05142913946584,222.8890918831307,354.49726598411706,287.0456079865447,221.3087558736969,240.8428627977654
2020-03-11,2918.128844215645,2741.3798828125,31.636874041523328,271.3677852328208,312.51129560377206,267.5811368445188,115.4992256986339,24.65240940227542,224.62850541266727,305.4081240900426,96.47360010414961,212.08632361522942,334.65966781661706,264.5115408309716,215.6610414081657,241.45131411425734
2020-03-12,2619.4807160720616,2480.639892578125,29.226408703869772,245.34408557536813,287.75389813581666,237.4576270264583,103.40080354193564,22.267911205449746,204.93373859753729,276.0110791112326,87.3242086087617,187.1203995261209,293.7080844315407,230.11113904295374,195.0509514301556,219.77038113486043
2020-03-13,2868.7640374069447,2711.02001953125,31.90512811697756,288.8173358264421,306.35670350294924,258.2318580028338,111.58215795038272,22.88646494492908,221.26597475176155,287.36755650103504,99.73899364826998,192.82623880056983,327.01518550819685,271.6313489262369,212.61618296029613,236.52290796606385
2020-03-16,2485.6835098442984,2386.1298828125,29.228323760212252,246.23076665835177,289.9061250428115,204.74796307738495,89.4957635460425,21.370772413987,203.49264748418733,241.74694763877986,85.0384321696855,168.86392226052124,266.6740633385532,235.25323079597678,184.57402007647872,219.06053158132636
2020-03-17,2649.317210381392,2529.18994140625,30.218954630550716,268.42364464656475,310.27669041433916,209.0100094697968,94.2049205566902,22.277354980237508,219.9449993786708,239.49187669015393,92.04019933895674,176.57696156888377,295.0115920648159,259.80097144259673,195.8203528913177,236.2186823078179
2020-03-18,2487.800244227649,2398.10009765625,28.961984741100498,253.61690335947964,314.0799817425194,180.34971536200092,84.43395702463175,21.17717953387757,227.9309782034434,222.74919718244075,88.16567360084636,157.10264867708474,275.39122790406924,230.60257779594585,186.9968153697463,216.24140373046254
2020-03-19,2609.630535381407,2409.389892578125,30.370325946610574,264.7219724604203,322.8210256439821,208.23586370828832,87.41787239484042,19.751203764027153,256.6325243926197,242.54190996792224,89.61627078692106,157.6551886982785,289.173000813205,236.78746344329704,188.19183307325437,215.7140802877402
2020-03-20,2525.4414651320863,2304.919921875,28.73013720240437,254.24533801878016,316.8414769179738,205.38599273078827,82.54594642997729,18.084414438912635,251.34855418415816,240.90334142782126,86.25040123666301,147.4387795946114,279.3696040582692,231.10599616870755,180.07221470875973,203.11926801425895
2020-03-23,2528.002585213657,2237.39990234375,27.532569144572722,264.5153490502201,326.57967095998646,196.6322315976234,88.10145729944519,17.73500377784482,246.66504815016168,222.4247313509062,85.3900886092481,148.8370542833222,288.7928154031979,214.48113708981765,177.5839496008793,222.73147889643107
2020-03-24,2766.9689500781665,2447.330078125,30.054169148843073,266.86549659075126,332.9762649785211,229.10368586713935,100.21615469589462,18.62741978130575,248.28624415780186,262.74021123161094,93.15168281787722,179.86968070769638,338.33932390316124,241.66583895592584,197.4737342339507,227.59904300768733
2020-03-25,2775.589396621853,2475.56005859375,29.090366609800174,263.34459690118507,323.6637060295941,228.78041335557612,98.61026205418023,19.64732404257765,249.36705676647279,264.41123378141225,92.2599798227237,199.28760827548632,333.50552021716976,252.48937969404253,198.6032821228459,222.528666948787
2020-03-26,2927.72805323376,2630.070068359375,32.830609062919876,277.7725592526991,335.61762865054203,259.4653923840107,105.90729808219018,20.912761044683734,255.19143327926975,271.50093721398076,98.03093987160652,203.24562301930453,349.28327688811845,274.73578965917795,209.4894685099518,233.74433631530496
2020-03-27,2822.780284038267,2541.469970703125,31.209582577139034,263.27571367403374,326.11112876556984,247.6065458158352,103.37910598171803,20.213937921332235,246.90521091458152,266.08225633121356,94.00570970620895,200.2348305005372,343.1595569382778,250.4397490541909,203.6125597353857,226.5443961222426
2020-03-30,2944.469582137731,2626.64990234375,32.53936261635532,274.08809473771566,337.06959825534665,266.977116747022,106.3901495109626,21.248006944177845,261.6763089312952,272.7663712855748,100.61813474717646,202.98627764443413,360.6210066525087,255.4499735422689,211.68306949418445,240.35611102870772
2020-03-31,2902.427129728784,2584.590087890625,31.282392726905105,273.9589452546204,334.6273293997065,261.75379415113673,101.29579251004951,20.893873495108213,257.773371966054,268.25622938832294,99.03568076914479,202.10670876967035,357.9189761112831,242.13330017988287,210.83181203054755,240.55892297635177
2020-04-01,2772.7651868350777,2470.5,29.6383709462638,259.2985611217915,327.41550045588394,245.70097222534844,96.9121485727771,19.88813399541002,255.73183958360522,256.60771542153014,95.5190972096802,189.2065209365997,330.04311885592995,224.6694104797234,206.19905454413035,235.93474248640425
2020-04-02,2805.142472159458,2526.89990234375,29.94303448222628,261.66591633348366,329.325725445167,240.6818108108744,98.3661251795608,20.752220475723533,256.33228085270406,262.01015692186917,97.49716947317945,191.4392472023433,346.8799664145486,217.2619269045247,210.60263021098513,242.38426145226785
2020-04-03,2730.5840512987784,2488.64990234375,29.153595630353564,252.7560469188643,327.2249954400625,224.45883725958134,96.95012137274588,20.695559628212838,258.6740567750685,260.1120058144781,96.59919032086206,190.78521962361577,331.18367508595134,197.78434542382251,203.89086265011647,240.31553935504306
2020-04-06,2949.7495500277714,2663.679931640625,31.81698874522123,274.7251200969698,342.8431803245266,256.57299648088105,103.8022787719522,22.036543226189274,270.3227868952963,287.22152583496177,103.78306186707846,205.73770972412478,364.43645212200585,217.96912683984087,222.487412368288,245.9943667304353
2020-04-07,2926.2413667094097,2659.409912109375,31.447178208612744,265.944373894192,345.24769595917144,253.16165629300693,104.32310300069341,21.960994829103054,261.3760653913796,284.86911761239105,102.66529264907479,215.23242283457097,351.71377010054005,222.96737170814924,221.83258932743465,243.49973490109005
2020-04-08,2996.584914750952,2749.97998046875,32.90533719277856,273.04643952926847,350.6368320764848,255.79885071937252,105.6957116870731,22.579548568582386,267.26047686894,287.95160489985966,103.69514775718781,222.87782385685264,362.4676510990447,242.81652258616396,227.30025555804423,241.5527123512995
2020-04-09,3025.5437310526486,2789.820068359375,34.091409065055046,274.3549581326061,350.59564293526574,256.15613278684225,109.33608380285064,23.136718672549208,267.380569703833,298.02640883563976,103.70142391435166,219.90085048112576,357.0364072777418,266.08174891659246,223.58421286040434,242.16116366779144
2020-04-13,3046.0392143019717,2761.6298828125,33.06629256180124,276.0336124290538,372.23971956729287,253.51044895224658,107.84954843821274,22.159310497214296,266.2997570951621,292.2183788570935,103.93376629436567,220.22786427048953,366.4052945820689,259.3215305988701,229.3956393308851,243.37805082721556
2020-04-14,3186.4787030181756,2846.06005859375,34.12590054547067,293.35403981083357,391.88258217630636,266.4241629063711,112.39595305134873,23.098943573398167,275.4866642688648,298.4969053332476,109.07676567776691,232.3274347337741,385.5504373395821,273.8967407484126,241.34586632385594,249.01630652894318
2020-04-15,3153.890958793523,2783.360107421875,32.46846459918159,286.27779881812546,396.06342666517264,263.6848878892999,107.68136544188273,22.480391635134698,272.72457487705793,288.5194139162561,107.93388224918849,233.60167074818875,381.32762372122613,271.3676509753385,239.28322994779396,250.47657730967603
2020-04-16,3204.7016577451427,2799.550048828125,32.181048265301996,295.01551270737394,413.31379936032454,256.5049254460819,108.4246372633776,22.239579881086463,275.1263857641858,291.21252735278955,111.17415200081476,245.83654791204756,400.1469051093337,247.76683068589801,248.5487698995733,257.2100360969533
2020-04-17,3262.8814035822234,2874.56005859375,33.54914989761886,296.2292971699383,407.6174626439801,271.5964711683967,113.61664570279773,22.69287206481965,278.5489513898549,301.92007307952287,112.15377868777826,252.2753662702017,396.9153084057222,269.67761011302974,253.7053733292007,252.38304365936168
2020-04-20,3229.5206079566565,2823.159912109375,33.48208784063038,296.89217344281445,410.8114857037008,261.4560417872499,111.78832202503338,21.970438603890813,278.0085450855195,294.70057836330926,109.93079256609863,252.76023787690207,389.75961815141034,266.52523261151435,247.20640140003263,254.2286524985503
2020-04-21,3111.826448050884,2736.56005859375,31.853395281979335,283.2131519912352,399.571543115105,248.03189891810408,108.83695713432705,21.427435062713567,275.7268270332846,288.0976108107768,105.38436348044036,242.08150828329696,365.9436438297104,249.5527633748512,237.1059901724783,254.99935956258142
2020-04-22,3216.9140349322456,2799.31005859375,33.01647185939536,289.9106140483723,405.6420180226447,258.51260558876737,110.76836284941673,21.569088082098244,281.79138921586764,302.53655073289167,108.96373735730151,249.47881689278003,388.5375965790376,260.98761222163955,246.73167655199074,258.46749493004205
2020-04-23,3196.385744983279,2797.800048828125,33.129521582354634,288.70542028576153,411.8137687738533,257.1344656912551,109.7646871919031,21.281059255327072,280.29026313775427,295.3332953991063,107.64501612702246,250.52752667536473,385.6319026819335,253.71197762189004,248.81069911591464,252.60614144383806
2020-04-24,3237.9123447864886,2836.739990234375,33.62004791479259,296.2207064699847,413.66221005130774,255.24589687872162,115.1140257083685,21.451043599075035,285.2739898063002,298.54557397021995,109.610536076194,252.21898094619263,393.20846958032627,253.86780412637432,250.5131890642435,259.35987059438787
2020-04-27,3278.2022704366696,2878.47998046875,34.38074045527713,300.0084695544414,407.78909104930386,263.4296864125358,118.14134447736424,22.088483086914025,288.8166482668624,301.5793678655601,109.2965557434532,250.5500777921271,403.37846037584336,271.0080794872914,252.33028241182606,255.40498345786952
2020-04-28,3244.086316680481,2863.389892578125,34.17571832412642,287.05259063168216,397.1618736001245,276.38595125378305,118.07082119789312,22.06959733855437,283.77286372818685,301.6442511298045,106.63399907232034,244.84422345347193,395.6117800538961,283.7014651212362,248.5487698995733,244.41241187582796
2020-04-29,3385.676898264986,2939.510009765625,35.93853792050458,300.58525492900526,407.22442689155406,303.69359965025006,120.33859290564283,22.249023655874225,290.49792504999834,304.71052379000105,111.4190562770758,255.70339210958852,405.25224612412916,323.62750767935927,258.6655423360446,245.77126894595892
2020-04-30,3376.8760684603612,2912.429931640625,35.48442104857486,304.43328426940593,424.60867477103443,300.2482499064695,119.26438569030623,21.668245015545935,289.8974608755333,304.28869592936564,112.5368350769988,252.00473780484697,396.8609843651206,312.86388332958654,257.2085954161952,245.5076149613776
2020-05-01,3248.044527535133,2830.7099609375,34.50720434388418,295.9968753886235,392.3494064106111,286.35620304793207,118.58080078570146,21.531312982947203,280.4103559726473,296.3391716585664,109.62309797244103,245.01336436129284,383.9617802895262,289.65860996649366,244.96369181010408,248.75265254436187
2020-05-04,3311.729128735424,2842.739990234375,34.39990271370249,300.53357937301496,397.48966876976516,294.1997152922297,120.354868145394,21.314111566476303,290.07761158055587,295.0574982045441,112.30448311506547,252.42195606126023,395.51676477922075,297.4016875007044,247.3210047992863,253.33627683420448
2020-05-05,3348.999400001393,2868.43994140625,34.800368770541354,306.5768083997369,397.8003262397531,300.64808286106194,122.40020881709373,21.436878837501325,289.2369617363048,290.79072424731027,113.51016644295979,258.3533366317454,398.84337675750766,308.02148325525826,252.49399441677562,254.08668258784348
2020-05-06,3397.77293928827,2848.419921875,34.56277313906765,312.0776673942169,403.5430059776522,303.95731649673735,121.4833316788024,21.129962461154634,296.2022087279023,287.1079739337449,114.62793566096346,277.25255838558826,404.342535988838,305.69613846574697,256.7338705681533,259.05566040970166
2020-05-07,3448.7200475829713,2881.18994140625,35.85231360509073,315.7449242380394,406.3491471652825,311.8518690363878,124.48352228876225,21.059135050854362,299.3845886837854,293.84073276992245,115.29358201518617,267.31807590196644,413.95581932021935,322.2131443877186,260.1879840494518,261.1852090703039
2020-05-08,3484.9111807969616,2929.800048828125,36.13014880975764,316.3733588973399,408.4086880291678,315.697077696254,127.18531970603085,21.772124736995437,308.57147295212195,294.01919269053985,115.97177110181727,264.8485403139086,424.31592353929096,326.06070562578884,262.20151181981794,263.35534487813067
2020-05-11,3522.8299848312313,2930.18994140625,35.97494445726268,319.73931073269625,413.45282842498864,315.2546938545388,128.34091139847516,21.502983459799786,306.8301612042226,293.4513836741434,117.26537812152156,270.7686528581157,438.0569637772511,328.76959943238234,264.50971620330427,268.91245723252894
2020-05-12,3447.4982608729197,2870.1201171875,35.585974585978974,314.29869172290654,404.5195615475926,299.0912759683217,126.35524936531368,21.163014772303864,311.3935973086922,286.41034887854727,114.60909760755256,267.9946395332501,423.7728074445811,315.77655869873445,259.5822945932393,266.94514884590603
2020-05-13,3402.356468315178,2820.0,34.6815709548045,308.66868324533124,406.40232012581856,297.69613129285625,124.83617179952529,20.747497687721722,319.49966896835787,280.3752150975674,112.87592962031435,260.22521490087854,422.5507858722083,291.6363263087359,255.70253989064983,266.45841255040807
2020-05-14,3440.831795220744,2852.5,34.48804500920896,305.9397830404827,409.9945328183009,297.679126514903,127.21244786506675,20.634175992700325,316.2572311423451,284.5771057905568,113.36573817283643,266.3708386127093,436.15603672721545,303.02322009745404,258.37089070186926,266.7626227350943
2020-05-15,3502.642536038251,2863.699951171875,35.23341125145337,314.4708472482774,413.58670360931717,299.75482576940146,129.84372200286424,20.42641654980132,318.2987635247939,281.9813296279681,115.01727778926718,270.56567774304807,461.15334138721437,313.65497718228175,259.8441988306357,268.811043521927
2020-05-18,3610.858843213803,2953.909912109375,36.932998903528,316.7693455040719,416.4151363769358,311.9284554409101,133.10975532601296,21.233842182604135,328.0861119675955,291.74790711464186,116.11620895385995,286.39770658990835,475.2474257334318,340.2883239070539,261.71040078391417,274.8752244293348
2020-05-19,3641.3530748792164,2922.93994140625,36.42331323641481,320.4107777055261,420.3746154201659,313.9786345477322,129.17641233801064,21.030805527706946,333.91048848039253,291.3261040091625,115.31242006859708,292.20504848609727,478.2481763423131,335.24214227017114,265.2300090587705,288.48412738815585
2020-05-20,3708.4241694826314,2971.610107421875,37.398611961012875,330.25036051665836,428.7174487381339,326.33090525297575,129.22523805726414,21.668245015545935,343.8179068527209,298.67536525386504,116.58717945297114,292.0923079664917,487.18255419603156,327.7867219263981,270.8777235243017,297.81360076826076
2020-05-21,3664.9043135738593,2948.510009765625,37.0767070704678,328.99351746931103,419.93008276584953,327.6750096330884,130.68464526286613,21.328276328050013,332.889710836485,300.2652651569936,115.1868202699653,289.4197972633662,476.6052366887575,328.7576015231169,275.82153132222857,280.2701119833134
2020-05-22,3696.5463591612447,2955.449951171875,37.116946643661,331.65356071826193,418.23780825271194,331.26499085469743,131.2271753301768,21.262171705751552,339.074365853961,299.178291006017,115.23705827303414,294.1220289887552,490.23762884551445,322.8484117359295,280.11051607930216,284.97540487347084
2020-05-26,3665.5205313017677,2991.77001953125,37.632377479801626,324.2243654323511,415.6599881540976,337.34753502484364,131.55268840355208,21.762680962207675,339.01430798383143,299.87589130605846,114.01882263081211,295.0241640444876,473.4822466292472,335.97328315553074,275.8870011368415,264.065178958105
2020-05-27,3674.927679371502,3036.1298828125,38.30876368496493,322.96752238500375,413.6913734717436,335.97791049705455,134.20023778110075,22.064874550552556,329.34705237592283,304.5482784966557,114.16952705809932,300.74127134521456,463.02712713550017,344.0759687567802,278.9809681904069,272.8268036425021
2020-05-28,3701.401168406679,3029.72998046875,38.642167684815306,326.9790902795679,412.09698078351727,338.2492815247342,132.9958203694029,22.234858894300515,342.2567458098441,306.1868470367567,113.91206088559123,305.8043811956265,460.9496780313359,344.25575450080373,284.9233592690583,271.91414214132396
