Date,total,SP500,ACN,ADBE,BABA,BKNG,DEO,EA,FB,GOOG,GRMN,INTU,MSFT,TXN
2020-04-24,3030.1867379047962,2836.739990234375,272.00686015204366,335.2050542831104,50.25797223774875,36.63761758584911,218.31754360943455,300.37590446457216,295.1757057517158,304.8041432973728,254.18129783415358,322.7249612489139,354.0391992125129,286.46047822736864
2020-04-27,3061.0481419504094,2878.47998046875,278.16133054431333,339.4913087636544,50.09320051493789,37.71891808763297,223.8796686144318,299.6269637963102,291.18452515256246,303.98691015220743,260.0430552495284,332.72517888322545,353.0250508509471,291.1120313406583
2020-04-28,3007.208075413572,2863.389892578125,276.50257543791605,324.830361697049,49.46853972734215,38.69563684264358,225.91420159426727,287.566479286901,284.0563336640255,293.9301057866476,268.61025239556955,325.96860520580617,344.4250616031019,287.2399221723016
2020-04-29,3122.877945539351,2939.510009765625,290.764869906995,340.1440024091946,50.8334442999669,40.878942846380525,225.99624385815605,291.25952067687604,301.5739928014711,319.61654131510113,267.0320935532153,334.68361740474217,359.88067272957306,300.21400373767904
2020-04-30,3130.0265774655354,2912.429931640625,287.09078518264454,344.49845453140875,49.84235227528913,39.804629338630626,227.4893029034824,295.0816972419265,317.91139252776156,321.3272369400516,261.39578740103394,330.2526731292017,363.4910693701512,291.8411966239534
2020-05-01,3053.806908912288,2830.7099609375,279.1845011641115,334.95176574473635,47.828196304952726,38.95023712923857,224.99538832459447,292.52496263891663,314.1221074489777,314.64412595763326,257.0477601400468,319.62819364416663,354.0797738127941,275.84989660211977
2020-05-04,3090.5515586503443,2842.739990234375,278.316364997593,340.0855260529761,47.00925356137788,37.99610057523674,225.43837148518276,301.7188393536147,318.76551484421657,316.11894981464565,256.75790476123154,327.7679152277966,362.74057853703323,277.8362394394395
2020-05-05,3130.584927263648,2868.43994140625,281.5563816386842,346.9240787594624,47.96099985935562,37.455716151736425,221.13962724387758,308.8983137347489,321.57643603221476,321.91095412655176,260.107483937495,335.96886019422556,366.6349045315239,280.45117105377153
2020-05-06,3128.995183587978,2848.419921875,279.6340868856606,353.1488824196186,47.997887650815926,37.0715364980973,224.421117513157,297.81918956482366,323.75060434135764,321.003211370804,253.56937273253976,337.6702277453808,370.2452702227502,282.6637966429723
2020-05-07,3169.469175017806,2881.18994140625,290.06726217710946,357.29877134552385,48.32251522595819,38.8190398251072,225.01178676305864,301.6413661298741,328.0834196490986,327.0215769613614,251.34704987224362,343.70463445534926,372.39529074672544,285.75646186639597
2020-05-08,3197.1341729653013,2929.800048828125,292.31511982004565,358.0099116185809,49.47837897344682,38.46738628601509,228.2440566811616,301.1765070841688,329.77619036477836,330.7883996524214,261.9754981586645,343.16606292807944,374.58582397227804,289.150837425661
2020-05-11,3220.0099978987882,2930.18994140625,291.05942117526445,361.8188420648368,50.513736347876964,37.9342645293993,229.9012002542655,303.11341649073063,331.06514634306194,334.3360448289091,260.33293520068844,352.32174153755795,378.76414121938495,288.84910790681255
2020-05-12,3166.4713923416066,2870.1201171875,287.9124157441665,355.6622063176491,49.261960590018646,37.25999827329425,230.19654739710828,300.5308706153148,326.2819760629476,327.77921685714267,255.7916710204911,344.7817775098888,370.18442379700446,280.82832815658037
2020-05-13,3113.3418797914132,2820.0,280.59523426217237,349.2912563599992,49.05292351745541,36.72633501643628,225.93060003273146,301.89961677676337,318.5170553922126,321.4868502893048,251.76573805464727,339.24922323915393,364.58633598292755,274.2407108676088
2020-05-14,3115.145294237604,2852.5,279.0294903657683,346.20321720095365,49.50543127137534,37.168320641383154,220.8443051368187,302.4677800218767,321.17264499147586,323.1070072196078,248.9637044367206,343.0559056639708,366.1684049510221,277.4590823366307
2020-05-15,3151.9129842606408,2863.699951171875,285.059961581338,355.85701849980467,50.09073882712528,37.216714353935906,220.87710201374708,305.0761371696985,327.49330179184966,327.1716507372628,251.31483552826035,348.09889699696134,371.50283523665115,272.15379152400624
2020-05-18,3227.1432566509948,2953.909912109375,298.8106707405178,358.4580123391105,52.94351228067299,41.87098769915469,229.8684033773371,302.4677800218767,331.0806913502641,329.73290984598,263.7469184925737,355.4185091423053,375.05235450213166,287.69250685907076
2020-05-19,3221.890356970173,2922.93994140625,294.6870002946183,362.57867795125736,53.41569477422938,41.605636171387665,228.391717734691,306.13499043618447,336.81120659673167,327.24194692260266,264.2622497069272,350.98756486676484,372.45613717247124,283.3175343423071
2020-05-20,3300.749618812066,2971.610107421875,302.5777666748615,373.7132064237393,53.314863140807354,42.99261520079263,229.45821709367718,308.74336728726763,357.13976322551815,335.1604035700233,270.12400712230203,355.56538549445014,376.5735770444805,295.3864465341462
2020-05-21,3276.1183841546936,2948.510009765625,299.97335817530586,372.29095560632686,52.176216197715455,42.89932619543359,228.63784452635733,303.0875855150633,359.344997852408,334.226456071623,271.18683475030275,354.9656279384893,372.05045306836337,285.27872825730435
2020-05-22,3286.0297849598114,2955.449951171875,300.2989210652185,375.30107583825054,49.11194398379191,43.85695788736222,227.5221248161947,309.4406460041949,364.8115086396695,336.0419706671836,270.18841123792384,352.0402036265417,372.21272052013614,285.203300673344
2020-05-26,3282.964792978533,2991.77001953125,304.46907346117825,366.8941557455597,49.6087208400371,46.96509379563022,231.88651288292448,301.2281493322421,360.6029112096019,337.6144588147923,279.013249418797,345.4182915079938,368.2778508747162,290.98632509506007
2020-05-27,3296.8306495434763,3036.1298828125,309.9414537618522,365.4719049281473,49.47591728563421,45.66978911631671,236.41496044164785,303.1392277631366,355.85078355057726,337.80981648004996,283.84436897780955,344.20648689458284,368.7646222806826,296.24131806303956
2020-05-28,3314.1459211571137,3029.72998046875,312.6388971263375,370.01141821836364,49.060301075747475,44.33254606370117,237.4978582390982,313.3919380410593,350.13581331131184,337.54535507612144,292.79806453461583,347.4623829988564,367.9330131963541,291.3383332755464
2020-05-29,3338.3174389373494,3044.31005859375,312.56137989969767,376.60643340062927,51.00313564583009,44.07526124863282,230.70517438312115,317.3432300779237,349.56119306795046,340.4497189007899,290.41469452674806,355.3573231136142,371.6853745138886,298.55452015852313
2020-06-01,3357.3716903646773,3055.72998046875,315.28983488582617,379.6068026183995,50.80147613155892,44.91701845237398,234.69217304311937,317.0849794310344,360.1525562372285,341.1406399512383,291.606379530682,354.9044419097982,370.83349360409545,296.34189456932233
